Index,Verb Number,Person,Tense,Cherokee,English,Tone,Kirk Verb (Cherokee),Kirk Verb (English),CED (Cherokee),CED (English),CED Sentence (Cherokee),CED Sentence (English),CED Index,CED Link,screenshot name,tags,Is_Dupe,Dupes,weird things
6634,265,Second Person Singular,Completive Past,jasgosv'i,You dug it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_2s CompletivePast hasCED,,,
6635,265,Second Person Singular,Immediate,hasgola,You just dug it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_2s Immediate hasCED,,,
6636,265,Second Person Singular,Infinitive,jasgosdi,For you to dig it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_2s Infinitive hasCED,,,
6637,265,Third Person Singular,Present Tense,asgosga,She is digging it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_3s PresentTense hasCED accelerated_1,,,
6638,265,Third Person Singular,Habitual Tense,asgosgo'i,She digs it (habitually),a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_3s HabitualTense hasCED,,,
6639,265,Third Person Singular,Completive Past,usgosv'i,She dug it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_3s CompletivePast hasCED accelerated_2,,,
6640,265,Third Person Singular,Immediate,asgola,She just dug it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_3s Immediate hasCED,,,
6641,265,Third Person Singular,Infinitive,usgosdi,For her to dig it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_3s Infinitive hasCED,,,
6642,265,Third Person Plural,Present Tense,anasgosga,They are digging it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_3p PresentTense hasCED,,,
6643,265,Third Person Plural,Habitual Tense,anasgosgo'i,They dig it (habitually),a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_3p HabitualTense hasCED,,,
6644,265,Third Person Plural,Completive Past,unasgosv'i,They dug it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_3p CompletivePast hasCED,,,
6645,265,Third Person Plural,Immediate,anasgola,They just dug it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_3p Immediate hasCED accelerated_2,,,
6646,265,Third Person Plural,Infinitive,unasgosdi,For them to dig it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_3p Infinitive hasCED,,,
6647,265,First Person Plural Inclusive,Present Tense,idasgosga,We are digging it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_1p-in PresentTense hasCED,,,
6648,265,First Person Plural Inclusive,Habitual Tense,idasgosgo'i,We dig it (habitually),a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_1p-in HabitualTense hasCED,,,
6649,265,First Person Plural Inclusive,Completive Past,igasgosv'i,We dug it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_1p-in CompletivePast hasCED,,,
6650,265,First Person Plural Inclusive,Immediate,idasgola,We just dug it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_1p-in Immediate hasCED,,,
6651,265,First Person Plural Inclusive,Infinitive,igasgosdi,For us to dig it,a¹sgo²³sga,Asgosga,S/he's Digging It,asgosga,he's digging it,Amahldi *gasgosga*.,*I am digging* a water well.,623,https://cherokeedictionary.net/share/72609,_digIt.PNG,P_1p-in Infinitive hasCED accelerated_2,,,
6652,266,First Person Singular,Present Tense,dejiyvgi'a,I am tickling her;I am spurring a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_1s PresentTense hasCED,,,
6653,266,First Person Singular,Habitual Tense,dejiyvgisgo'i,I tickle her (habitually);I spur a horse (habitually),da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_1s HabitualTense hasCED,,,
6654,266,First Person Singular,Completive Past,dejiyvgv'i / dakihyvgv'i,I tickled her;I spurred a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_1s CompletivePast hasCED,,,*****
6656,266,First Person Singular,Immediate,dijiyvga,I just tickled her;I just spurred a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_1s Immediate hasCED,,,XX
6657,266,First Person Singular,Infinitive,dijiyvgisdi,For me to tickle her;For me to spur a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_1s Infinitive hasCED accelerated_2,,,XX
6658,266,Second Person Singular,Present Tense,dehihyvgi'a,You are tickling her;You are spurring a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_2s PresentTense hasCED accelerated_2,,,XX
6659,266,Second Person Singular,Habitual Tense,dehihyvgisgo'i,You tickle her (habitually);You spur a horse (habitually),da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_2s HabitualTense hasCED,,,XX
6660,266,Second Person Singular,Completive Past,dehihyvgv'i / dejahyvgv'i,You tickled her;You spurred a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_2s CompletivePast hasCED,,,*****
6662,266,Second Person Singular,Immediate,tiyvga,You just tickled her;You just spurred a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_2s Immediate hasCED,,,XX
6663,266,Second Person Singular,Infinitive,tihyvgisdi,For you to tickle her;For you to spur a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_2s Infinitive hasCED,,,XX
6664,266,Third Person Singular,Present Tense,dahyvgi'a,She is tickling her;She is spurring a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_3s PresentTense hasCED accelerated_1,,,XX
6665,266,Third Person Singular,Habitual Tense,dahyvgisgo'i,She tickles her (habitually);She spurs a horse (habitually),da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_3s HabitualTense hasCED accelerated_2,,,XX
6666,266,Third Person Singular,Completive Past,duhyvgv'i,She tickled her;She spurred a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_3s CompletivePast hasCED,,,XX
6667,266,Third Person Singular,Immediate,dihyvga,She just tickled her;She just spurred a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_3s Immediate hasCED,,,XX
6668,266,Third Person Singular,Infinitive,juhyvgisdi,For her to tickle her;For her to spur a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_3s Infinitive hasCED,,,XX
6669,266,Third Person Plural,Present Tense,danihyvgi'a,They are tickling her;They are spurring a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_3p PresentTense hasCED,,,XX
6670,266,Third Person Plural,Habitual Tense,danihyvgisgo'i,They tickle her (habitually);They spur a horse (habitually),da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_3p HabitualTense hasCED,,,XX
6671,266,Third Person Plural,Completive Past,dunihyvgv'i,They tickled her;They spurred a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_3p CompletivePast hasCED accelerated_2,,,XX
6672,266,Third Person Plural,Immediate,dinihyvga,They just tickled her;They just spurred a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_3p Immediate hasCED,,,XX
6673,266,Third Person Plural,Infinitive,junihyvgisdi,For them to tickle her;For them to spur a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_3p Infinitive hasCED,,,XX
6674,266,First Person Plural Inclusive,Present Tense,dedihyvgi'a,We are tickling her;We are spurring a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_1p-in PresentTense hasCED,,,XX
6675,266,First Person Plural Inclusive,Habitual Tense,dedihyvgisgo'i,We tickle her (habitually);We spur a horse (habitually),da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_1p-in HabitualTense hasCED,,,XX
6676,266,First Person Plural Inclusive,Completive Past,dedihyvgv'i / degihyvgv'i,We tickled her;We spurred a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_1p-in CompletivePast hasCED,,,*****
6678,266,First Person Plural Inclusive,Immediate,didihyvga,We just tickled her;We just spurred a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_1p-in Immediate hasCED accelerated_2,,,XX
6679,266,First Person Plural Inclusive,Infinitive,didihyvgisdi,For us to tickle her;For us to spur a horse,da¹hyv²³gi.³?a,Dahyvgi'a,S/he's Tickling Him/Her ; Spurring a Horse,dahyvgia,1. he's tickling him; 2. he's spurring a horse,Hlesdi *jidoskiyvgi* galisdayvhvsgvi.,Don't *tickle* me while I'm eating.,771,https://cherokeedictionary.net/share/72760,_tickleHimHerSpurAHorse.PNG,P_1p-in Infinitive hasCED,,,XX
6680,267,First Person Singular,Present Tense,ji'ileha,I have a vehicle,a¹hi.?³le²ha,Ahi'leha,S/he Has a Vehicle,ahileha,he has possession of a vehicle,Udoda ujeli dagwalela *ahileha*.,*He's driving* his dad's car.,367,https://cherokeedictionary.net/share/72349,_haveAVehicle.PNG,P_1s PresentTense hasCED accelerated_2,,,
6681,267,First Person Singular,Habitual Tense,ji'ileho'i,I have a vehicle (habitually),a¹hi.?³le²ha,Ahi'leha,S/he Has a Vehicle,ahileha,he has possession of a vehicle,Udoda ujeli dagwalela *ahileha*.,*He's driving* his dad's car.,367,https://cherokeedictionary.net/share/72349,_haveAVehicle.PNG,P_1s HabitualTense hasCED,,,
6682,267,First Person Singular,Infinitive,agihi'lvsdi,For me to have a vehicle,a¹hi.?³le²ha,Ahi'leha,S/he Has a Vehicle,ahileha,he has possession of a vehicle,Udoda ujeli dagwalela *ahileha*.,*He's driving* his dad's car.,367,https://cherokeedictionary.net/share/72349,_haveAVehicle.PNG,P_1s Infinitive hasCED,,,
6683,267,Second Person Singular,Present Tense,hihi'leha,You have a vehicle,a¹hi.?³le²ha,Ahi'leha,S/he Has a Vehicle,ahileha,he has possession of a vehicle,Udoda ujeli dagwalela *ahileha*.,*He's driving* his dad's car.,367,https://cherokeedictionary.net/share/72349,_haveAVehicle.PNG,P_2s PresentTense hasCED,,,
6684,267,Second Person Singular,Habitual Tense,hihi'leho'i,You have a vehicle (habitually),a¹hi.?³le²ha,Ahi'leha,S/he Has a Vehicle,ahileha,he has possession of a vehicle,Udoda ujeli dagwalela *ahileha*.,*He's driving* his dad's car.,367,https://cherokeedictionary.net/share/72349,_haveAVehicle.PNG,P_2s HabitualTense hasCED accelerated_2,,,
6685,267,Second Person Singular,Infinitive,jahi'lvsdi,For you to have a vehicle,a¹hi.?³le²ha,Ahi'leha,S/he Has a Vehicle,ahileha,he has possession of a vehicle,Udoda ujeli dagwalela *ahileha*.,*He's driving* his dad's car.,367,https://cherokeedictionary.net/share/72349,_haveAVehicle.PNG,P_2s Infinitive hasCED,,,
6686,267,Third Person Singular,Present Tense,ahi'leha,She has a vehicle,a¹hi.?³le²ha,Ahi'leha,S/he Has a Vehicle,ahileha,he has possession of a vehicle,Udoda ujeli dagwalela *ahileha*.,*He's driving* his dad's car.,367,https://cherokeedictionary.net/share/72349,_haveAVehicle.PNG,P_3s PresentTense hasCED accelerated_1,,,
6687,267,Third Person Singular,Habitual Tense,ahi'leho'i,She has a vehicle (habitually),a¹hi.?³le²ha,Ahi'leha,S/he Has a Vehicle,ahileha,he has possession of a vehicle,Udoda ujeli dagwalela *ahileha*.,*He's driving* his dad's car.,367,https://cherokeedictionary.net/share/72349,_haveAVehicle.PNG,P_3s HabitualTense hasCED,,,
6688,267,Third Person Singular,Infinitive,uhi'lvsdi,For her to have a vehicle,a¹hi.?³le²ha,Ahi'leha,S/he Has a Vehicle,ahileha,he has possession of a vehicle,Udoda ujeli dagwalela *ahileha*.,*He's driving* his dad's car.,367,https://cherokeedictionary.net/share/72349,_haveAVehicle.PNG,P_3s Infinitive hasCED accelerated_2,,,
6689,267,Third Person Plural,Present Tense,anihi'leha,They have a vehicle,a¹hi.?³le²ha,Ahi'leha,S/he Has a Vehicle,ahileha,he has possession of a vehicle,Udoda ujeli dagwalela *ahileha*.,*He's driving* his dad's car.,367,https://cherokeedictionary.net/share/72349,_haveAVehicle.PNG,P_3p PresentTense hasCED,,,
6690,267,Third Person Plural,Habitual Tense,anihi'leho'i,They have a vehicle (habitually),a¹hi.?³le²ha,Ahi'leha,S/he Has a Vehicle,ahileha,he has possession of a vehicle,Udoda ujeli dagwalela *ahileha*.,*He's driving* his dad's car.,367,https://cherokeedictionary.net/share/72349,_haveAVehicle.PNG,P_3p HabitualTense hasCED,,,
