Index,Verb Number,Set,,Tense,Tense?,Subject,Object,Verb,Dupes,Cherokee,English,Syllabary,Stem,Stem Number,Is_Dupe,CED Entry,CED English,CED Sentence (Cherokee),CED Sentence (Syllabary),CED Sentence (English),CED Index,CED Link,Full Line,Tags,Notes
2056,22,A,,Present Tense,,First Singular,Second Dual,To Talk to Someone,,sdvyalinohediha,"I am talking to, or with, you (two)",ᏍᏛᏯᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“I am talking to, or with, you (two)” sdvyalinohediha ᏍᏛᏯᎵᏃᎮᏗᎭ",PresentTense transitive P_1s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2057,22,A,,Present Tense,,First Singular,Second Plural,To Talk to Someone,"I am talking to, or with, you (more than two)@We (others and I) are talking to, or with, you (singular)",itsvyalinohediha,"I am talking to, or with, you (more than two)",ᎢᏨᏯᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,2,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“I am talking to, or with, you (more than two)” itsvyalinohediha ᎢᏨᏯᎵᏃᎮᏗᎭ",PresentTense transitive P_1s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2058,22,A,,Present Tense,,First Singular,Third Plural (animate),To Talk to Someone,,gatsiyalinohediha,"I am talking to, or with, them",ᎦᏥᏯᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“I am talking to, or with, them” gatsiyalinohediha ᎦᏥᏯᎵᏃᎮᏗᎭ",PresentTense transitive P_1s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2059,22,A,,Present Tense,,First Singular,Third Plural (inanimate),To Talk to Someone,,degalinohediha,"I am talking to, or with, those things",ᏕᎦᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“I am talking to, or with, those things” degalinohediha ᏕᎦᎵᏃᎮᏗᎭ",PresentTense transitive P_1s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2060,22,A,,Present Tense,,Second Singular,First Singular,To Talk to Someone,,sgwalinohediha,"You (singular) are talking to, or with, me",ᏍᏆᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (singular) are talking to, or with, me” sgwalinohediha ᏍᏆᎵᏃᎮᏗᎭ",PresentTense transitive P_2s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2061,22,A,,Present Tense,,Second Singular,Third Singular (animate),To Talk to Someone,,hiyalinohediha,"You (singular) are talking to, or with, him/her",ᎯᏯᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (singular) are talking to, or with, him/her” hiyalinohediha ᎯᏯᎵᏃᎮᏗᎭ",PresentTense transitive P_2s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2062,22,A,,Present Tense,,Second Singular,Third Singular (inanimate),To Talk to Someone,,halinohediha,"You (singular) are talking to, or with, it",ᎭᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (singular) are talking to, or with, it” halinohediha ᎭᎵᏃᎮᏗᎭ",PresentTense transitive P_2s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2063,22,A,,Present Tense,,Second Singular,First Dual Exclusive,To Talk to Someone,"You (singular) are talking to, or with, someone else and me@You (two) are talking to, or with, someone else and me",sginalinohediha,"You (singular) are talking to, or with, someone else and me",ᏍᎩᎾᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,2,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (singular) are talking to, or with, someone else and me” sginalinohediha ᏍᎩᎾᎵᏃᎮᏗᎭ",PresentTense transitive P_2s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2064,22,A,,Present Tense,,Second Singular,First Plural Exclusive,To Talk to Someone,"You (singular) are talking to, or with, others and me@You (two) are talking to, or with, others and me",isgiyalinohediha,"You (singular) are talking to, or with, others and me",ᎢᏍᎩᏯᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,2,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (singular) are talking to, or with, others and me” isgiyalinohediha ᎢᏍᎩᏯᎵᏃᎮᏗᎭ",PresentTense transitive P_2s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2065,22,A,,Present Tense,,Second Singular,Third Plural (animate),To Talk to Someone,,gahiyalinohediha,"You (singular) are talking to, or with, them",ᎦᎯᏯᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (singular) are talking to, or with, them” gahiyalinohediha ᎦᎯᏯᎵᏃᎮᏗᎭ",PresentTense transitive P_2s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2066,22,A,,Present Tense,,Second Singular,Third Plural (inanimate),To Talk to Someone,,dehalinohediha,"You (singular) are talking to, or with, those (things)",ᏕᎭᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (singular) are talking to, or with, those (things)” dehalinohediha ᏕᎭᎵᏃᎮᏗᎭ",PresentTense transitive P_2s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2067,22,A,,Present Tense,,Third Singular,First Singular,To Talk to Someone,,agwahlinohediha,"S/he is talking to, or with, me",ᎠᏆᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“S/he is talking to, or with, me” agwahlinohediha ᎠᏆᎵᏃᎮᏗᎭ",PresentTense transitive P_3s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2068,22,A,,Present Tense,,Third Singular,Second Singular,To Talk to Someone,,tsahlinohediha,"S/he is talking to, or with, you (singular)",ᏣᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“S/he is talking to, or with, you (singular)” tsahlinohediha ᏣᎵᏃᎮᏗᎭ",PresentTense transitive P_3s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2069,22,A,,Present Tense,,Third Singular,Third Singular (animate),To Talk to Someone,"S/he is talking to, or with, him/her@S/he is talking to, or with, it",ahlinohediha,"S/he is talking to, or with, him/her",ᎠᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,2,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“S/he is talking to, or with, him/her” ahlinohediha ᎠᎵᏃᎮᏗᎭ",PresentTense transitive P_3s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2070,22,A,,Present Tense,,Third Singular,Third Singular (inanimate),To Talk to Someone,"S/he is talking to, or with, him/her@S/he is talking to, or with, it",ahlinohediha,"S/he is talking to, or with, it",ᎠᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,2,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“S/he is talking to, or with, it” ahlinohediha ᎠᎵᏃᎮᏗᎭ",PresentTense transitive P_3s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2071,22,A,,Present Tense,,Third Singular,First Dual Inclusive,To Talk to Someone,,ginahlinohediha,"S/he is talking to, or with, you and me",ᎩᎾᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“S/he is talking to, or with, you and me” ginahlinohediha ᎩᎾᎵᏃᎮᏗᎭ",PresentTense transitive P_3s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2072,22,A,,Present Tense,,Third Singular,First Dual Exclusive,To Talk to Someone,,oginahlinohediha,"S/he is talking to, or with, someone else and me",ᎣᎩᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“S/he is talking to, or with, someone else and me” oginahlinohediha ᎣᎩᎵᏃᎮᏗᎭ",PresentTense transitive P_3s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2073,22,A,,Present Tense,,Third Singular,First Plural Inclusive,To Talk to Someone,,igahlinohediha,"S/he is talking to, or with, another (or others), me and you",ᎢᎦᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“S/he is talking to, or with, another (or others), me and you” igahlinohediha ᎢᎦᎵᏃᎮᏗᎭ",PresentTense transitive P_3s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2074,22,A,,Present Tense,,Third Singular,First Plural Exclusive,To Talk to Someone,,ogahlinohediha,"S/he is talking to, or with, others and me",ᎣᎦᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“S/he is talking to, or with, others and me” ogahlinohediha ᎣᎦᎵᏃᎮᏗᎭ",PresentTense transitive P_3s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2075,22,A,,Present Tense,,Third Singular,Second Dual,To Talk to Someone,,sdahlinohediha,"S/he is talking to, or with, you (two)",ᏍᏓᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“S/he is talking to, or with, you (two)” sdahlinohediha ᏍᏓᎵᏃᎮᏗᎭ",PresentTense transitive P_3s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2076,22,A,,Present Tense,,Third Singular,Second Plural,To Talk to Someone,"S/he is talking to, or with, you (more than two)@You (more than two) are talking to, or with, it",itsahlinohediha,"S/he is talking to, or with, you (more than two)",ᎢᏣᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,2,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“S/he is talking to, or with, you (more than two)” itsahlinohediha ᎢᏣᎵᏃᎮᏗᎭ",PresentTense transitive P_3s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2077,22,A,,Present Tense,,Third Singular,Third Plural (animate),To Talk to Someone,"S/he is talking to, or with, them@S/he is talking to, or with, those things",dahlinohediha,"S/he is talking to, or with, them",ᏓᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,2,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“S/he is talking to, or with, them” dahlinohediha ᏓᎵᏃᎮᏗᎭ",PresentTense transitive P_3s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2078,22,A,,Present Tense,,Third Singular,Third Plural (inanimate),To Talk to Someone,"S/he is talking to, or with, them@S/he is talking to, or with, those things",dahlinohediha,"S/he is talking to, or with, those things",ᏓᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,2,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“S/he is talking to, or with, those things” dahlinohediha ᏓᎵᏃᎮᏗᎭ",PresentTense transitive P_3s VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2079,22,A,,Present Tense,,Second Dual,First Singular,To Talk to Someone,,sginahlinohediha,"You (two) are talking to, or with, me",ᏍᎩᎾᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (two) are talking to, or with, me” sginahlinohediha ᏍᎩᎾᎵᏃᎮᏗᎭ",PresentTense transitive P_2d VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2080,22,A,,Present Tense,,Second Dual,Third Singular (animate),To Talk to Someone,,esdalinohediha,"You (two) are talking to, or with, him/her",ᎡᏍᏓᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (two) are talking to, or with, him/her” esdalinohediha ᎡᏍᏓᎵᏃᎮᏗᎭ",PresentTense transitive P_2d VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2081,22,A,,Present Tense,,Second Dual,Third Singular (inanimate),To Talk to Someone,,sdalinohediha,"You (two) are talking to, or with, it",ᏍᏓᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (two) are talking to, or with, it” sdalinohediha ᏍᏓᎵᏃᎮᏗᎭ",PresentTense transitive P_2d VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2082,22,A,,Present Tense,,Second Dual,First Dual Exclusive,To Talk to Someone,"You (singular) are talking to, or with, someone else and me@You (two) are talking to, or with, someone else and me",sginalinohediha,"You (two) are talking to, or with, someone else and me",ᏍᎩᎾᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,2,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (two) are talking to, or with, someone else and me” sginalinohediha ᏍᎩᎾᎵᏃᎮᏗᎭ",PresentTense transitive P_2d VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2083,22,A,,Present Tense,,Second Dual,First Plural Exclusive,To Talk to Someone,"You (singular) are talking to, or with, others and me@You (two) are talking to, or with, others and me",isgiyalinohediha,"You (two) are talking to, or with, others and me",ᎢᏍᎩᏯᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,2,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (two) are talking to, or with, others and me” isgiyalinohediha ᎢᏍᎩᏯᎵᏃᎮᏗᎭ",PresentTense transitive P_2d VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2084,22,A,,Present Tense,,Second Dual,Third Plural (inanimate),To Talk to Someone,,desdalinohediha,"You (two) are talking to, or with, those (things)",ᏕᏍᏓᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (two) are talking to, or with, those (things)” desdalinohediha ᏕᏍᏓᎵᏃᎮᏗᎭ",PresentTense transitive P_2d VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2085,22,A,,Present Tense,,Second Plural,First Singular,To Talk to Someone,,isginahlinohediha,"You (more than two) are talking to, or with, me",ᏍᎩᎾᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (more than two) are talking to, or with, me” isginahlinohediha ᏍᎩᎾᎵᏃᎮᏗᎭ",PresentTense transitive P_2p VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2086,22,A,,Present Tense,,Second Plural,Third Singular (animate),To Talk to Someone,,etsahlinohediha,"You (more than two) are talking to, or with, him/her",ᎡᏣᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (more than two) are talking to, or with, him/her” etsahlinohediha ᎡᏣᎵᏃᎮᏗᎭ",PresentTense transitive P_2p VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2087,22,A,,Present Tense,,Second Plural,Third Singular (inanimate),To Talk to Someone,"S/he is talking to, or with, you (more than two)@You (more than two) are talking to, or with, it",itsahlinohediha,"You (more than two) are talking to, or with, it",ᎢᏣᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,2,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (more than two) are talking to, or with, it” itsahlinohediha ᎢᏣᎵᏃᎮᏗᎭ",PresentTense transitive P_2p VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2088,22,A,,Present Tense,,Second Plural,First Dual Exclusive,To Talk to Someone,,isgiyahlinohediha,"You (more than two) are talking to, or with, someone else and me",ᎢᏍᎩᏯᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (more than two) are talking to, or with, someone else and me” isgiyahlinohediha ᎢᏍᎩᏯᎵᏃᎮᏗᎭ",PresentTense transitive P_2p VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2089,22,A,,Present Tense,,Second Plural,Third Plural (animate),To Talk to Someone,"You (more than two) are talking to, or with, them@You (more than two) are talking to, or with, those things",detsahlinohediha,"You (more than two) are talking to, or with, them",ᏕᏣᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,2,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (more than two) are talking to, or with, them” detsahlinohediha ᏕᏣᎵᏃᎮᏗᎭ",PresentTense transitive P_2p VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2090,22,A,,Present Tense,,Second Plural,Third Plural (inanimate),To Talk to Someone,"You (more than two) are talking to, or with, them@You (more than two) are talking to, or with, those things",detsahlinohediha,"You (more than two) are talking to, or with, those things",ᏕᎭᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,2,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“You (more than two) are talking to, or with, those things” detsahlinohediha ᏕᎭᎵᏃᎮᏗᎭ",PresentTense transitive P_2p VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2091,22,A,,Present Tense,,First Dual Inclusive,Third Singular (animate),To Talk to Someone,,enahlinohediha,"We (you and I) are talking to, or with, him/her",ᎡᎾᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“We (you and I) are talking to, or with, him/her” enahlinohediha ᎡᎾᎵᏃᎮᏗᎭ",PresentTense transitive P_1d-in VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2092,22,A,,Present Tense,,First Dual Inclusive,Third Singular (inanimate),To Talk to Someone,,inahlinohediha,"We (you and I) are talking to, or with, it",ᎢᎾᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“We (you and I) are talking to, or with, it” inahlinohediha ᎢᎾᎵᏃᎮᏗᎭ",PresentTense transitive P_1d-in VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
2093,22,A,,Present Tense,,First Dual Inclusive,Third Plural (animate),To Talk to Someone,"We (you and I) are talking to, or with, them@We (you and I) are talking to, or with, those things",denahlinohediha,"We (you and I) are talking to, or with, them",ᏕᎾᎵᏃᎮᏗᎭ,-ahlinohehdih-a,I,2,dahlinoheha,he's conversing,Dihlinohehdi *degalinohesgvi*.,ᏗᏟᏃᎮᏗ *ᏕᎦᎵᏃᎮᏍᎬᎢ*.,*I was conversing* on the phone.,763,https://cherokeedictionary.net/share/72752,"“We (you and I) are talking to, or with, them” denahlinohediha ᏕᎾᎵᏃᎮᏗᎭ",PresentTense transitive P_1d-in VERB_C::dahlinoheha VERB_E::To_Talk_to_Someone,
