sentence_id,syllabary,phonetic,english,sentence_notes,sources
1eee2f5f4d43c3a4,"ᎪᎩᏅᏍᏓᏕᎰᎢ ᏦᏥᏬᏁᏙᏗᏱ ᏧᎾᏓᎴᏅᏛ ᏴᏫ, ᎾᏍᎩ ᎦᎨᏥᏍᏕᎸᏗ ᎢᏳᎵᏍᏙᏗᏱ, ᎤᏂᎧᎵᎢᏍᏗᏱ ᏂᎪᎯᎸ ᎤᏂᏍᎦᏅᏨᎢ; ᎤᏔᎳᏬᎯᏍᏗᏍᎩᏂ ᎨᏒ ᏩᏍᏛ ᎢᏴᏛ ᎤᏂᎷᏤᎸ.","Goginvsdadehoi tsotsiwonedodiyi tsunadalenvdv yvwi, nasgi gagetsisdelvdi iyulisdodiyi, unikaliisdiyi nigohilv unisganvtsvi; utalawohisdisgini gesv wasdv iyvdv unilutselv.","Forbidding us to speak to the Gentiles that they might be saved, to fill up their sins alway: for the wrath is come upon them to the uttermost.",,cherokee-new-testament.csv
b9f66c55fde59d7e,"ᎠᏴᏍᎩᏂ ᎢᏓᎵᏅᏟ, ᏞᎦ ᎣᎦᏓᏓᎴᏔᏅ ᏦᏥᏰᎸᎢ, ᎥᏝᏃ ᏦᎩᎾᏫᏱ, ᎤᏟ ᎢᎦᎢ ᎣᎦᏟᏂᎬᏁᎸᎩ ᏕᏣᎧᏛ ᏦᎩᎪᏩᏛᏗᏱ, ᎤᏣᏘ ᎠᏚᎸᏗ ᎣᎬᏔᏅᎩ.","Ayvsgini idalinvtli, tlega ogadadaletanv tsotsiyelvi, vtlano tsoginawiyi, utli igai ogatlinigvnelvgi detsakadv tsogigowadvdiyi, utsati adulvdi ogvtanvgi.","But we, brethren, being taken from you for a short time in presence, not in heart, endeavoured the more abundantly to see your face with great desire.",,cherokee-new-testament.csv
bcdb977d0f09ab2a,"ᎾᏍᎩ ᎢᏳᏍᏗ ᎣᎦᏚᎵᏍᎬᎩ ᏫᏨᎷᏤᏗᏱ, ᎠᎴ ᎠᏴ, ᏉᎳ, Ꮀ ᎤᎬᏫᏳᏒᎩ, ᏌᏉ ᎠᎴ ᏔᎵᏁ ᎠᏆᏚᎸᎲᎩ; ᎠᏎᏃ ᏎᏓᏂ ᎣᎩᏲᏍᏙᏓᏁᎲᎩ.","Nasgi iyusdi ogadulisgvgi witsvlutsediyi, ale ayv, Quola, ho ugvwiyusvgi, saquo ale taline aquadulvhvgi; aseno Sedani ogiyosdodanehvgi.","Wherefore we would have come unto you, even I Paul, once and again; but Satan hindered us.",,cherokee-new-testament.csv
a86a352a963c587d,"ᎦᏙᏰᏃ ᎤᏚᎩ ᎣᎬᎭ, ᎠᎴ ᎦᏙ ᎣᏍᏛ ᏱᎦᏓᏅᏓᏗᎭ, ᎠᎴ ᎦᏙ ᎤᏍᏗ ᎠᎵᏍᏚᎶ ᎣᎦᎵᎮᎵᏍᏙᏗ?  ᏝᏍᎪ ᏂᎯ ᏱᎨᏎᏍᏗ ᎠᎦᏔᎲ ᎢᎦᏤᎵ ᎤᎬᏫᏳᎯ ᏥᏌ ᎦᎶᏁᏛ ᎾᎯᏳ ᎦᎷᏨᎭ?","Gadoyeno udugi ogvha, ale gado osdv yigadanvdadiha, ale gado usdi alisdulo ogalihelisdodi?  Tlasgo nihi yigesesdi agatahv igatseli Ugvwiyuhi Tsisa Galonedv nahiyu galutsvha?","For what is our hope, or joy, or crown of rejoicing? Are not even ye in the presence of our Lord Jesus Christ at his coming?",,cherokee-new-testament.csv
2129a0899eff6296,ᏂᎯᏰᏃ ᎦᎸᏉᏗᏳ ᎢᏍᎩᏴᏁᎯ ᎠᎴ ᏍᎩᏯᎵᎮᎵᏍᏗᏍᎩ.,Nihiyeno galvquodiyu isgiyvnehi ale sgiyalihelisdisgi.,For ye are our glory and joy.,,cherokee-new-testament.csv
58dda9816c2eebe7,"ᎾᏍᎩ ᎢᏳᏍᏗ ᎿᎭᏉ ᎤᏟ ᎢᎪᎯᏛ ᎦᏲᎦᏛᏂᏗᏍᏗ ᏂᎨᏒᎾ ᏄᎵᏍᏔᏅ, ᎣᏏᏳ ᎣᎩᏰᎸᏅᎩ ᎣᎬᏒ ᎣᎩᎧᎯᏯᏍᏗᏱ ᎡᏗᏂᏱ;","Nasgi iyusdi hnaquo utli igohidv gayogadvnidisdi nigesvna nulistanv, osiyu ogiyelvnvgi ogvsv ogikahiyasdiyi Ediniyi;","Wherefore when we could no longer forbear, we thought it good to be left at Athens alone;",,cherokee-new-testament.csv
8d04e63b5567e5ac,"ᎠᎴ ᎣᏥᏅᏒᎩ ᏗᎹᏗ, ᎣᏣᎵᏅᏟ, ᎠᎴ ᎤᏁᎳᏅᎯ ᎪᎱᏍᏗ ᎠᏛᏁᎯ, ᎠᎴ ᎠᏴ ᎢᏧᎳᎭ ᏦᎩᎸᏫᏍᏓᏁᎯ ᎣᏍᏛ ᎧᏃᎮᏛ ᎦᎶᏁᏛ ᎤᏤᎵ ᎤᎬᏩᎵ, ᎾᏍᎩ ᏗᏣᎵᏂᎪᎯᏍᏙᏗᏱ, ᎠᎴ ᏗᏥᎧᎵᏍᏓᏗᏍᏗᏱ ᎢᏦᎯᏳᏒ ᎤᎬᏩᎵ;","Ale otsinvsvgi Dimadi, otsalinvtli, ale Unelanvhi gohusdi advnehi, ale ayv itsulaha tsogilvwisdanehi osdv kanohedv Galonedv utseli ugvwali, nasgi ditsalinigohisdodiyi, ale ditsikalisdadisdiyi itsohiyusv ugvwali;","And sent Timotheus, our brother, and minister of God, and our fellowlabourer in the gospel of Christ, to establish you, and to comfort you concerning your faith:",,cherokee-new-testament.csv
1bd4237ab8023428,ᎾᏍᎩ ᎩᎶ ᎠᏥᏖᎸᏗᏱ ᏂᎨᏒᎾ ᎯᎠ ᎾᏍᎩ ᎠᎩᎵᏲᎢᏍᏗ ᎨᏒ ᎢᏳᏩᏂᏌᏛ; ᎢᏨᏒᏰᏃ ᎢᏥᎦᏔᎭ ᎾᏍᎩ ᎢᎦᎵᏍᏓᏁᏗᏱ ᎡᎩᏁᏤᎸᎯ ᎨᏒᎢ.,Nasgi gilo atsitelvdiyi nigesvna hia nasgi agiliyoisdi gesv iyuwanisadv; itsvsvyeno itsigataha nasgi igalisdanediyi eginetselvhi gesvi.,That no man should be moved by these afflictions: for yourselves know that we are appointed thereunto.,,cherokee-new-testament.csv
52d9179d43e2949a,"ᎤᏙᎯᏳᎯᏰᏃ ᏥᏨᏰᎳᏗᏙᎲᎩ, ᏂᏨᏃᏁᎶ ᎢᎩᎩᎵᏲᎢᏍᏗ ᎨᏒᎢ; ᎾᏍᎩᏯ ᏥᏄᎵᏍᏔᏅ, ᎠᎴ ᎾᏍᎩ ᏥᏥᎦᏔᎭ.","Udohiyuhiyeno tsitsvyeladidohvgi, nitsvnonelo igigiliyoisdi gesvi; nasgiya tsinulistanv, ale nasgi tsitsigataha.","For verily, when we were with you, we told you before that we should suffer tribulation; even as it came to pass, and ye know.",,cherokee-new-testament.csv
142f92e6cec1bd61,"ᎾᏍᎩ ᏅᏓᏳᎵᏍᏙᏔᏅᎩ, ᎿᎭᏉ ᎤᏟ ᎢᎪᎯᏛ ᎬᏆᏛᏂᏗᏍᏗ ᏂᎨᏒᎾ ᏄᎵᏍᏔᏅ, ᎠᏆᏓᏅᏒᎩ ᎠᏆᏙᎴᎰᎯᏍᏗᏱ ᏄᏍᏛ ᎢᏦᎯᏳᏒᎢ, ᎪᎱᏍᏗ ᏴᏗᎤᎵᏍᏙᏔᏅ ᎠᏓᎪᎵᏰᏍᎩ ᏳᏂᎪᎵᏰᎥ, ᏙᎩᎸᏫᏍᏓᏁᎸᏃ ᎠᏎᏉ ᏱᏄᎵᏍᏔᏂᏙᎸ, ᎠᏇᎵᏒᎩ.","Nasgi nvdayulisdotanvgi, hnaquo utli igohidv gvquadvnidisdi nigesvna nulistanv, aquadanvsvgi aquadolehohisdiyi nusdv itsohiyusvi, gohusdi yvdiulisdotanv adagoliyesgi yunigoliyev, dogilvwisdanelvno asequo yinulistanidolv, aquelisvgi.","For this cause, when I could no longer forbear, I sent to know your faith, lest by some means the tempter have tempted you, and our labour be in vain.",,cherokee-new-testament.csv
012d78fcc9cc8ace,"ᎠᏎᏃ ᎿᎭᏉ ᏗᎹᏗ ᎣᎩᎷᏤᎸᎯ ᏥᎩ, ᏗᏤᎲ ᏅᏓᏳᎶᏒᎯ, ᎠᎴ ᎣᏍᏛ ᎠᏰᎸᏗ ᎣᎩᏃᎮᎮᎸᎯ ᏥᎩ, ᎢᏦᎯᏳᏒ ᎠᎴ ᎠᏓᎨᏳᏗ ᎨᏒ ᎢᏤᎲ ᎤᎬᏩᎵ, ᎠᎴ ᏂᎪᎯᎸ ᎣᏏᏳ ᏍᎩᏯᏅᏛᎢ, ᎤᏣᏘ ᎢᏣᏚᎵᏍᎬ ᏍᎩᎪᏩᏛᏗᏱ, ᎾᏍᎩᏯ ᎾᏍᏉ ᎠᏴ ᎣᎦᏚᎵᏍᎬ ᎢᏨᎪᏩᏛᏗᏱ;","Aseno hnaquo Dimadi ogilutselvhi tsigi, ditsehv nvdayulosvhi, ale osdv ayelvdi oginohehelvhi tsigi, itsohiyusv ale adageyudi gesv itsehv ugvwali, ale nigohilv osiyu sgiyanvdvi, utsati itsadulisgv sgigowadvdiyi, nasgiya nasquo ayv ogadulisgv itsvgowadvdiyi;","But now when Timotheus came from you unto us, and brought us good tidings of your faith and charity, and that ye have good remembrance of us always, desiring greatly to see us, as we also to see you:",,cherokee-new-testament.csv
1ed047a3b55fe0bc,"ᎾᏍᎩ ᎢᏳᏍᏗ, ᎢᏓᎵᏅᏟ, ᎢᏨᏯᏓᏅᏖᎸ ᎤᎧᎵᏍᏗ ᎣᎦᏓᏅᏓᏛᎩ ᏂᎦᎥ ᎣᏥᎩᎵᏲᎬ ᎠᎴ ᎤᏪᎵᎯᏍᏗ ᎣᎦᏓᏅᏔᏩᏕᎬᎢ, ᏂᎯ ᎢᏦᎯᏳᏒ ᏅᏓᏳᎵᏍᏙᏔᏅᎩ.","Nasgi iyusdi, idalinvtli, itsvyadanvtelv ukalisdi ogadanvdadvgi nigav otsigiliyogv ale uwelihisdi ogadanvtawadegvi, nihi itsohiyusv nvdayulisdotanvgi.","Therefore, brethren, we were comforted over you in all our affliction and distress by your faith:",,cherokee-new-testament.csv
ff0ec4d1975795ac,"ᎪᎯᏰᏃ ᏥᎩ ᏦᏨᏃᏛ, ᎢᏳᏃ ᎤᎵᏂᎩᏛ ᏕᏥᏙᎨᏍᏗ ᎤᎬᏫᏳᎯ ᏕᏣᏁᎶᏛᎢ.","Gohiyeno tsigi tsotsvnodv, iyuno ulinigidv detsidogesdi Ugvwiyuhi detsanelodvi.","For now we live, if ye stand fast in the Lord.",,cherokee-new-testament.csv
08feac1629c3cf91,"ᎢᎳᎪᏰᏃ ᎢᎦᎢ ᎠᎵᎮᎵᏍᏗ ᏲᏣᎫᏴᏓᏏ ᎤᏁᎳᏅᎯ ᏂᎯ ᎨᏒ ᎢᏳᏍᏗ, ᏅᏗᎦᎵᏍᏙᏗᏍᎬ ᏂᎦᎥ ᎣᏍᏛ ᎠᏓᏅᏓᏗᏍᏗ ᎨᏒ ᎾᏍᎩ ᎣᏣᏓᏅᏓᏗᏍᎬ ᏂᎯ ᎨᏒ ᎤᎬᏩᎵ ᎣᎦᏤᎵ ᎤᏁᎳᏅᎯ ᎠᎦᏔᎲᎢ;","Ilagoyeno igai alihelisdi yotsaguyvdasi Unelanvhi nihi gesv iyusdi, nvdigalisdodisgv nigav osdv adanvdadisdi gesv nasgi otsadanvdadisgv nihi gesv ugvwali ogatseli Unelanvhi agatahvi;","For what thanks can we render to God again for you, for all the joy wherewith we joy for your sakes before our God;",,cherokee-new-testament.csv
f244e781ec234167,"ᏗᎬᏩᎩᏨᏗ ᎤᏣᏘ ᎣᏣᏓᏙᎵᏍᏗᏍᎬ ᎣᏥᏔᏲᎯᎲ, ᎾᏍᎩ ᏗᎦᏲᎩᎪᏩᏛᏗ ᎢᏳᎵᏍᏙᏗᏱ ᏕᏣᎧᏛᎢ, ᎠᎴ ᎣᎩᎧᎵᏏᏐᏗᏱ ᎾᏍᎩ ᎦᎷᎶᏥᏙᎲ ᎢᏦᎯᏳᏒᎢ.","Digvwagitsvdi utsati otsadadolisdisgv otsitayohihv, nasgi digayogigowadvdi iyulisdodiyi detsakadvi, ale ogikalisisodiyi nasgi galulotsidohv itsohiyusvi.","Night and day praying exceedingly that we might see your face, and might perfect that which is lacking in your faith?",,cherokee-new-testament.csv
c8656fd67db8147a,"ᎤᎾᎳᏅᎯᏃ ᎤᏩᏒ ᎾᏍᎩ ᎢᎩᏙᏓ, ᎠᎴ ᎢᎦᏤᎵ ᎤᎬᏫᏳᎯ ᏥᏌ ᎦᎶᏁᏛ, ᎣᎦᏘᏅᏍᏗ ᎨᏎᏍᏗ ᏗᏤᎲᎢ.","Unalanvhino uwasv nasgi Igidoda, ale igatseli Ugvwiyuhi Tsisa Galonedv, ogatinvsdi gesesdi ditsehvi.","Now God himself and our Father, and our Lord Jesus Christ, direct our way unto you.",,cherokee-new-testament.csv
3598cbde755ca0a5,"ᎠᎴ ᎤᎬᏫᏳᎯ ᎢᏳᏩᏂᏐᏗ ᎨᏎᏍᏗ ᎢᏥᏁᏉᏤᏗᏱ ᎠᎴ ᎤᏣᏘ ᎢᏳᎵᏍᏙᏗᏱ ᏕᏣᏓᎨᏳᏒᎢ, ᎠᎴ ᎾᏂᎥ ᏕᏥᎨᏳᏒᎢ, ᎾᏍᎩᏯ ᎠᏴ ᏂᎯ ᎢᏨᎨᏳᏒᎢ;","Ale Ugvwiyuhi iyuwanisodi gesesdi itsinequotsediyi ale utsati iyulisdodiyi detsadageyusvi, ale naniv detsigeyusvi, nasgiya ayv nihi itsvgeyusvi;","And the Lord make you to increase and abound in love one toward another, and toward all men, even as we do toward you:",,cherokee-new-testament.csv
d9bfe89312fbe292,"ᎾᏍᎩ ᏧᎵᏂᎪᎯᏍᏙᏗᏱ ᏗᏥᎾᏫ, ᎾᏍᎩ ᎦᏰᏧᎢᏍᏙᏗ ᏂᎨᏒᎾ ᎢᏳᎵᏍᏙᏗᏱ ᏚᏳᎪᏛ ᏂᏣᏛᏁᎸ ᎤᏁᎳᏅᎯ ᎠᎦᏔᎲᎢ, ᎾᏍᎩ ᎢᎩᏙᏓ, ᎾᎯᏳ ᎦᎷᏨᎭ ᎢᎦᏤᎵ ᎤᎬᏫᏳᎯ ᏥᏌ ᎦᎶᏁᏛ ᎠᏁᎮᏍᏗ ᏂᎦᏗᏳ ᎤᎾᏓᏅᏘ ᏧᏤᎵᎦ.","Nasgi tsulinigohisdodiyi ditsinawi, nasgi gayetsuisdodi nigesvna iyulisdodiyi duyugodv nitsadvnelv Unelanvhi agatahvi, nasgi Igidoda, nahiyu galutsvha igatseli Ugvwiyuhi Tsisa Galonedv anehesdi nigadiyu unadanvti tsutseliga.","To the end he may stablish your hearts unblameable in holiness before God, even our Father, at the coming of our Lord Jesus Christ with all his saints.",,cherokee-new-testament.csv
c7ab1bc2b4b68432,"ᎠᎴ ᎾᏍᏉ, ᎢᏓᎵᏅᏟ, ᎢᏨᏔᏲᏎᎭ, ᎠᎴ ᎢᏨᏍᏗᏰᏗᎭ, ᎤᎬᏫᏳᎯ ᏥᏌ ᏅᏗᎦᎵᏍᏙᏗᎭ, ᎾᏍᎩ Ꮎ ᏍᎩᏯᏛᎦᏁᎸᎯ ᏥᎩ ᎢᏣᏛᏁᏗᏱ ᎢᏤᏓᏍᏗᏱ ᎾᏍᎩ ᎣᏏᏳ ᎬᏩᏰᎸᏗ ᎨᏒ ᎤᏁᎳᏅᎯ, ᎾᏍᎩ ᏂᏣᏛᏁᎲ ᎧᏁᏉᏥᏎᏍᏗᏉ.","Ale nasquo, idalinvtli, itsvtayoseha, ale itsvsdiyediha, Ugvwiyuhi Tsisa nvdigalisdodiha, nasgi na sgiyadvganelvhi tsigi itsadvnediyi itsedasdiyi nasgi osiyu gvwayelvdi gesv Unelanvhi, nasgi nitsadvnehv kanequotsisesdiquo.","Furthermore then we beseech you, brethren, and exhort you by the Lord Jesus, that as ye have received of us how ye ought to walk and to please God, so ye would abound more and more.",,cherokee-new-testament.csv
e81ec00d931eb3da,ᎢᏥᎦᏔᎭᏰᏃ ᏄᏍᏛ ᏕᏨᏲᎯᏎᎸ ᏗᎧᎿᎭᏩᏛᏍᏗ ᎤᎬᏫᏳᎯ ᏥᏌ ᎣᏏᏳ ᎤᏰᎸᏅᎯ ᎨᏒᎢ.,Itsigatahayeno nusdv detsvyohiselv dikahnawadvsdi Ugvwiyuhi Tsisa osiyu uyelvnvhi gesvi.,For ye know what commandments we gave you by the Lord Jesus.,,cherokee-new-testament.csv
8aaf61d2b7792414,"ᎯᎠᏰᏃ ᎾᏍᎩ ᏄᏍᏗ ᎤᏁᎳᏅᎯ ᎠᏓᏅᏖᏍᎬᎢ, ᏗᏣᏓᏅᎦᎸᏛ ᎢᏣᎵᏍᏙᏗᏱ, ᎾᏍᎩ ᏗᏥᏲᎯᏍᏗᏱ ᎤᏕᎵᏛ ᏗᏂᏏᏗ ᎨᏒᎢ;","Hiayeno nasgi nusdi Unelanvhi adanvtesgvi, ditsadanvgalvdv itsalisdodiyi, nasgi ditsiyohisdiyi udelidv dinisidi gesvi;","For this is the will of God, even your sanctification, that ye should abstain from fornication:",,cherokee-new-testament.csv
1d80513e5ab389df,ᎾᏍᎩ ᏂᏥᎥ ᎢᏥᏏᏴᏫᎭ ᏱᏥᎦᏔᎭ ᎢᏣᏛᏁᏗᏱ ᎢᏥᏍᏆᏂᎪᏙᏗᏱ ᎢᏥᏰᎸᎢ ᎤᏓᏅᎦᎸᏛ ᎨᏒ ᎠᎴ ᎦᎸᏉᏗᏳ ᎨᏒᎢ;,Nasgi nitsiv itsisiyvwiha yitsigataha itsadvnediyi itsisquanigododiyi itsiyelvi udanvgalvdv gesv ale galvquodiyu gesvi;,That every one of you should know how to possess his vessel in sanctification and honour;,,cherokee-new-testament.csv
2e3dab177ffca793,"ᎥᏝᏃ ᎢᏤᎳᏲᎯᏍᏗ ᎨᏒᎢ, ᎾᏍᎩᏯ ᎾᎾᏛᏁᎲ ᏧᎾᏓᎴᏅᏛ ᏴᏫ ᎤᏁᎳᏅᎯ ᎾᏂᎦᏔᎲᎾ ᏥᎩ;","Vtlano itselayohisdi gesvi, nasgiya nanadvnehv tsunadalenvdv yvwi Unelanvhi nanigatahvna tsigi;","Not in the lust of concupiscence, even as the Gentiles which know not God:",,cherokee-new-testament.csv
766a227d6adcb3e4,"ᎾᏍᎩ ᎩᎶ ᎤᎶᏒᏍᏓᏁᏗᏱ ᎠᎴ ᎤᎶᏄᎮᏗᏱ ᏂᎨᏒᎾ ᎠᎾᎵᏅᏟ ᏥᏂᎦᎥᏉ ᎪᎱᏍᏗ ᎤᎬᏩᎵ; ᎤᎬᏫᏳᎯᏰᏃ ᏗᏞᏤᎯ ᎯᎠ ᎾᏍᎩ ᎾᎦᎥ ᏧᏓᎴᏅᏛ, ᎾᏍᎩ ᎦᏳᎳ ᎢᏨᏃᏁᎸᎯ ᎠᎴ ᎢᏨᏲᎢᏳᏓᏁᎸᎯ ᏥᎩ.","Nasgi gilo ulosvsdanediyi ale ulonuhediyi nigesvna analinvtli tsinigavquo gohusdi ugvwali; Ugvwiyuhiyeno ditletsehi hia nasgi nagav tsudalenvdv, nasgi gayula itsvnonelvhi ale itsvyoiyudanelvhi tsigi.","That no man go beyond and defraud his brother in any matter: because that the Lord is the avenger of all such, as we also have forewarned you and testified.",,cherokee-new-testament.csv
11b8d7a16d15b1f9,ᎤᏁᎳᏅᎯᏰᏃ ᎥᏝ ᏱᎩᏯᏅᎲ ᎦᏓᎭ ᎢᎦᎵᏍᏙᏗᏱ ᎢᎦᏓᏅᎦᎸᏛᏍᎩᏂ ᎢᎦᎵᏍᏙᏗᏱ.,Unelanvhiyeno vtla yigiyanvhv gadaha igalisdodiyi igadanvgalvdvsgini igalisdodiyi.,"For God hath not called us unto uncleanness, but unto holiness.",,cherokee-new-testament.csv
9d731be881432bf7,"ᎾᏍᎩ ᎢᏳᏍᏗ ᎩᎶ ᎠᏓᏂᏉᏘᎯ, ᎥᏝ ᏴᏫ ᏱᎦᏂᏆᏘᎭ, ᎤᏁᎳᏅᎯᏍᎩᏂ, ᎾᏍᎩ ᎾᏍᏉ ᎤᏤᎵ ᎦᎸᏉᏗᏳ ᎠᏓᏅᏙ ᎢᎩᏁᎸᎯ ᏥᎩ.","Nasgi iyusdi gilo adaniquotihi, vtla yvwi yiganiquatiha, Unelanvhisgini, nasgi nasquo utseli Galvquodiyu Adanvdo iginelvhi tsigi.","He therefore that despiseth, despiseth not man, but God, who hath also given unto us his holy Spirit.",,cherokee-new-testament.csv
5fdc69909e20d0e8,Ꭰ-ᏍᎩᏂ ᎠᎾᎵᏅᏟ ᏧᎾᏓᎨᏳᏗ ᎨᏒ ᎤᎬᏩᎵ ᎥᏝ ᎤᏚᎸᏗ ᏱᏂᏣᎵᏍᏓᏁᎭ ᏫᏨᏲᏪᎳᏁᏗᏱ; ᎢᏨᏒᏰᏃ ᎤᏁᎳᏅᎯ ᎢᏤᏲᏅᎯ ᎢᎩ ᏗᏣᏓᎨᏳᏗᏱ.,Asgini analinvtli tsunadageyudi gesv ugvwali vtla udulvdi yinitsalisdaneha witsvyowelanediyi; itsvsvyeno Unelanvhi itseyonvhi igi ditsadageyudiyi.,But as touching brotherly love ye need not that I write unto you: for ye yourselves are taught of God to love one another.,,cherokee-new-testament.csv
907dc3fdc7e0a7d9,"ᎤᏙᎯᏳᎯᏰᏃ ᎾᏍᎩ ᏂᏣᏛᏁᎭ ᎾᏂᎥ ᏕᏥᎨᏳᎭ ᎠᎾᎵᏅᏟ ᎹᏏᏙᏂ ᎠᏁᎯ; ᎠᏎᏃ ᎢᏨᏍᏗᏰᏗᎭ, ᎢᏓᎵᏅᏟ, ᎢᏥᏁᏉᎢᏍᏗᏱ ᎤᏟᎯᏳ ᎢᎦᎢ;","Udohiyuhiyeno nasgi nitsadvneha naniv detsigeyuha analinvtli Masidoni anehi; aseno itsvsdiyediha, idalinvtli, itsinequoisdiyi utlihiyu igai;","And indeed ye do it toward all the brethren which are in all Macedonia: but we beseech you, brethren, that ye increase more and more;",,cherokee-new-testament.csv
e19ed449c40cbe18,"ᎠᎴ ᎢᏣᏟᏂᎬᏁᏗᏱ ᏅᏩᏙᎯᏯᏛ ᎢᏣᏕᏗᏱ, ᎠᎴ ᎢᏨᏒ ᎢᏣᏤᎵ ᏗᎦᎸᏫᏍᏓᏁᏗ ᏗᏥᎸᏫᏍᏓᏁᏗᏱ, ᎠᎴ ᎢᏨᏒ ᏗᏦᏰᏂ ᏗᏨᏙᏗᏱ ᎪᎱᏍᏗ ᎢᏣᏛᏁᏗᏱ, ᎾᏍᎩᏯ ᏂᏨᏪᏎᎸᎢ;","Ale itsatlinigvnediyi nvwadohiyadv itsadediyi, ale itsvsv itsatseli digalvwisdanedi ditsilvwisdanediyi, ale itsvsv ditsoyeni ditsvdodiyi gohusdi itsadvnediyi, nasgiya nitsvweselvi;","And that ye study to be quiet, and to do your own business, and to work with your own hands, as we commanded you;",,cherokee-new-testament.csv
19d7fed183de11a2,"ᎾᏍᎩ ᎣᏏ ᎬᏰᎸᏗ ᎨᏥᏓᏍᏗ ᏱᎩ ᎠᏂᎦᏔᎲ ᎾᏍᎩ ᎠᏁᎳ ᏂᎨᏒᎾ, ᎠᎴ ᎪᎱᏍᏗ ᏂᏥᏂᎬᏎᎲᎾ ᏱᎩ.","Nasgi osi gvyelvdi getsidasdi yigi anigatahv nasgi anela nigesvna, ale gohusdi nitsinigvsehvna yigi.","That ye may walk honestly toward them that are without, and that ye may have lack of nothing.",,cherokee-new-testament.csv
ceb1fa8a101413ab,"ᎠᏎᏃ, ᎢᏓᎵᏅᏟ, ᎥᏝ ᎾᏂᎦᏔᎥᎾᏉ ᎨᏎᏍᏗ ᏱᏨᏰᎵᏎᎭ ᎾᏍᎩ Ꮎ ᎤᏂᎵᏅᏨᎯ ᎤᎬᏩᎵ, ᎾᏍᎩ ᎤᏲ ᎢᏣᏓᏅᏓᏗᏍᏗᏱ ᏂᎨᏒᎾ ᎾᏍᎩ ᏅᏩᎾᏓᎴ ᎤᏚᎩ ᏄᏅᏒᎾ ᎾᏍᎩᏯ ᏄᎾᏍᏛᎢ.","Aseno, idalinvtli, vtla nanigatavnaquo gesesdi yitsvyeliseha nasgi na unilinvtsvhi ugvwali, nasgi uyo itsadanvdadisdiyi nigesvna nasgi nvwanadale udugi nunvsvna nasgiya nunasdvi.","But I would not have you to be ignorant, brethren, concerning them which are asleep, that ye sorrow not, even as others which have no hope.",,cherokee-new-testament.csv
df4491589d497841,"ᎢᏳᏰᏃ ᏱᏙᎯᏳᎲᏍᎦ ᏥᏌ ᎤᏲᎱᏒᎢ, ᎠᎴ ᏚᎴᎯᏌᏅᎢ, ᎾᏍᎩᏯ ᎾᏍᏉ ᎾᏍᎩ Ꮎ ᏥᏌ ᎤᎾᎵᏍᎦᏍᏙᏔᏅᎯ ᎤᏂᎵᏅᏨᎯ ᎤᏁᎳᏅᎯ ᏧᏘᏃᎯᏍᏗ ᎨᏎᏍᏗ ᏥᏌ ᎦᎷᏨᎭ.","Iyuyeno yidohiyuhvsga Tsisa uyohusvi, ale dulehisanvi, nasgiya nasquo nasgi na Tsisa unalisgasdotanvhi unilinvtsvhi Unelanvhi tsutinohisdi gesesdi tsisa galutsvha.","For if we believe that Jesus died and rose again, even so them also which sleep in Jesus will God bring with him.",,cherokee-new-testament.csv
9dffb2c63ef01601,"ᎯᎠᏰᏃ ᏂᏨᏪᏎᎭ ᎣᏨᏗᎭ ᎤᎬᏫᏳᎯ ᎤᏁᏨᎢ, ᎾᏍᎩ ᎠᏴ ᏗᏛᏃᏛ ᎠᎴ ᎢᏓᎴᏂᏙᎯ ᎤᎬᏫᏳᎯ ᎦᎷᏨ ᎢᏳᎢ ᎥᏝ ᏱᏙᎨᏗᎪᏅ ᎾᏍᎩ Ꮎ ᎤᏂᎵᏅᏨᎯ.","Hiayeno nitsvweseha otsvdiha Ugvwiyuhi unetsvi, nasgi ayv didvnodv ale idalenidohi Ugvwiyuhi galutsv iyui vtla yidogedigonv nasgi na unilinvtsvhi.","For this we say unto you by the word of the Lord, that we which are alive and remain unto the coming of the Lord shall not prevent them which are asleep.",,cherokee-new-testament.csv
c9e8dbc3cebec4e7,"ᎤᎬᏫᏳᎯᏰᏃ ᎤᏩᏒ ᏛᏠᎠᏏᎵ ᎦᎸᎳᏗ ᏅᏓᏳᎶᏒᎯ ᎤᎵᏠᏯᏍᏕᏍᏗ ᎤᏁᎷᎬᎢ, ᎠᎴ ᏄᎬᏫᏳᏒ ᏗᎧᎿᎭᏩᏗᏙᎯ ᎧᏁᎬᎢ, ᎠᎴ ᎠᏤᎷᎩ ᎤᏁᎳᏅᎯ ᎤᏤᎵᎦ ᎤᏃᏴᎬᎢ;  ᏧᏂᏲᎱᏒᎯᏃ ᎦᎶᏁᏛ ᎤᎾᎵᏍᎦᏙᏔᏅᎯ ᎢᎬᏱ ᏙᏛᎾᎴᏂ;","Ugvwiyuhiyeno uwasv dvtloasili galvladi nvdayulosvhi ulitloyasdesdi unelugvi, ale nugvwiyusv dikahnawadidohi kanegvi, ale atselugi Unelanvhi utseliga unoyvgvi;  tsuniyohusvhino Galonedv unalisgadotanvhi igvyi dodvnaleni;","For the Lord himself shall descend from heaven with a shout, with the voice of the archangel, and with the trump of God: and the dead in Christ shall rise first:",,cherokee-new-testament.csv
