merged_id,linked_ced_merged_id,root_slug,cn-app-dictionary.csv_English Glosses Combined,cn-app-dictionary.csv_Grammar sub entry,cn-app-dictionary.csv_No.,cn-app-dictionary.csv_Part of speech,cn-app-dictionary.csv_Part of speech ch,cn-app-dictionary.csv_Practical,cn-app-dictionary.csv_Simple phonetics,cn-app-dictionary.csv_Syllabary,cn-app-dictionary.csv_Tone and length 1,cn-app-dictionary.csv_Tone and length 2,cn-app-dictionary.csv_Translations,cn-app-dictionary.csv_Variants,cn-app-dictionary.csv_Word audio,cn-app-dictionary.csv__Variants_Practical,cn-app-dictionary.csv__Variants_Syllabary,cn-app-dictionary.csv_source_No.,cn-app-dictionary.csv_﻿Entry No.,hierarchical-dict.json__is_transitive,hierarchical-dict.json_class_name,hierarchical-dict.json_config.pre.distributive,hierarchical-dict.json_config.pre.partitive,hierarchical-dict.json_config.pre.translocutive,hierarchical-dict.json_config.pre.translocutiveImpOnly,hierarchical-dict.json_config.pron.allow_h_metathesis,hierarchical-dict.json_config.pron.middle_voice,hierarchical-dict.json_config.pron.middle_voice_h_metathesis,hierarchical-dict.json_config.pron.plural_pronouns,hierarchical-dict.json_config.pron.set_type,hierarchical-dict.json_config.pron.stem_type,hierarchical-dict.json_config.pron.use_3rd_person_object,hierarchical-dict.json_config.pron.use_aki_for_1st_set_b,hierarchical-dict.json_config.pron.use_ka_variant,hierarchical-dict.json_config.pron.uwa_replaces_v,hierarchical-dict.json_corpus_id,hierarchical-dict.json_definition,hierarchical-dict.json_entry_no,hierarchical-dict.json_glottal_grade_root,hierarchical-dict.json_h_grade_root,hierarchical-dict.json_meta.corpus_id,hierarchical-dict.json_meta.definition,hierarchical-dict.json_meta.entry_no,hierarchical-dict.json_meta.prediction,hierarchical-dict.json_morphology.class_name,hierarchical-dict.json_morphology.config.pre.distributive,hierarchical-dict.json_morphology.config.pre.partitive,hierarchical-dict.json_morphology.config.pre.translocutive,hierarchical-dict.json_morphology.config.pre.translocutiveImpOnly,hierarchical-dict.json_morphology.config.pron.allow_h_metathesis,hierarchical-dict.json_morphology.config.pron.middle_voice,hierarchical-dict.json_morphology.config.pron.middle_voice_h_metathesis,hierarchical-dict.json_morphology.config.pron.plural_pronouns,hierarchical-dict.json_morphology.config.pron.set_type,hierarchical-dict.json_morphology.config.pron.stem_type,hierarchical-dict.json_morphology.config.pron.use_3rd_person_object,hierarchical-dict.json_morphology.config.pron.use_aki_for_1st_set_b,hierarchical-dict.json_morphology.config.pron.use_ka_variant,hierarchical-dict.json_morphology.config.pron.uwa_replaces_v,hierarchical-dict.json_morphology.glottal_grade_root,hierarchical-dict.json_morphology.h_grade_root,hierarchical-dict.json_morphology.post_root_morpheme,hierarchical-dict.json_post_root_morpheme,hierarchical-dict.json_practical,hierarchical-dict.json_prediction,hierarchical-dict.json_root_slug,hierarchical-dict.json_segmented_forms.present,hierarchical-dict.json_shim,hierarchical-dict.json_shim.meta.corpus_id,hierarchical-dict.json_shim.meta.definition,hierarchical-dict.json_shim.meta.entry_no,hierarchical-dict.json_shim.meta.prediction,hierarchical-dict.json_shim.morphology.class_name,hierarchical-dict.json_shim.morphology.config.pre.distributive,hierarchical-dict.json_shim.morphology.config.pre.partitive,hierarchical-dict.json_shim.morphology.config.pre.translocutive,hierarchical-dict.json_shim.morphology.config.pre.translocutiveImpOnly,hierarchical-dict.json_shim.morphology.config.pron.allow_h_metathesis,hierarchical-dict.json_shim.morphology.config.pron.middle_voice,hierarchical-dict.json_shim.morphology.config.pron.middle_voice_h_metathesis,hierarchical-dict.json_shim.morphology.config.pron.plural_pronouns,hierarchical-dict.json_shim.morphology.config.pron.set_type,hierarchical-dict.json_shim.morphology.config.pron.stem_type,hierarchical-dict.json_shim.morphology.config.pron.use_3rd_person_object,hierarchical-dict.json_shim.morphology.config.pron.use_aki_for_1st_set_b,hierarchical-dict.json_shim.morphology.config.pron.use_ka_variant,hierarchical-dict.json_shim.morphology.config.pron.uwa_replaces_v,hierarchical-dict.json_shim.morphology.glottal_grade_root,hierarchical-dict.json_shim.morphology.h_grade_root,hierarchical-dict.json_shim.morphology.post_root_morpheme,hierarchical-dict.json_shim.segmented_forms.imperative,hierarchical-dict.json_shim.segmented_forms.infinitive,hierarchical-dict.json_shim.shim,hierarchical-dict.json_slug,kirk-book-data.csv_Cherokee,kirk-book-data.csv_English,kirk-book-data.csv_Index,kirk-book-data.csv_Person,kirk-book-data.csv_Tense,kirk-book-data.csv_Tone,kirk-book-data.csv_Verb Number,kirk-book-data.csv_normalized_key,kirk-book-data.csv_screenshot name,learning-to-use-the-cherokee-verb.csv_CED English,learning-to-use-the-cherokee-verb.csv_Cherokee,learning-to-use-the-cherokee-verb.csv_Index,learning-to-use-the-cherokee-verb.csv_Set,learning-to-use-the-cherokee-verb.csv_Syllabary,learning-to-use-the-cherokee-verb.csv_Verb Number,learning-to-use-the-cherokee-verb.csv_normalized_key,lily-dict.csv_Category,lily-dict.csv_Cross_Reference,lily-dict.csv_Definition,lily-dict.csv_Definition_Long,lily-dict.csv_Entry,lily-dict.csv_Entry_Tone,lily-dict.csv_Etymology,lily-dict.csv_Index,lily-dict.csv_Plural_Tone,lily-dict.csv_PoS,lily-dict.csv_Source,lily-dict.csv_Source_Long,lily-dict.csv_Syllabary
71d1876288efa807,,YW5oZXxhbmhl,wrestle,3rd person singular,197,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),ahnehiha,a-ne-hi-ha,ᎠᏁᎯᎭ,áhněhị́ha,á:hně:híha,he/she is wrestling,anehiha,,,,197,197.1,,hih-lh,False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,191,he/she is wrestling,197,anhe,anhe,191,he/she is wrestling,197,FullEventful,hih-lh,False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,anhe,anhe,,,anhehihaa,FullEventful,YW5oZXxhbmhl,a->anhe-hih-a,,,,,,,,,,,,,,,,,,,,,,,,,,,YW5oZXxhbmhl,ahnehiha,She is wrestling,6855,Third Person Singular,Present Tense,a³hne²³hi.³ha,274,3s|3s|present,_wrestle.PNG,,,,,,,,,dihnehihi,he's wrestling,,ahnehiha,a³hne²³hi.³ha,,396,,intransitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏁᎯᎭ
1a47e527e9d78ed0,,YW5oZWxodHxhbmVsaHQ,interpret; translate,3rd person singular,198,verb (v.t.),ᏛᎪᏏᏏᏍᎬᎢ (v.t.),ahnehldiha,a-ne-tli-di-ha,ᎠᏁᏟᏗᎭ,àhnẹ́hldịha,à:hnéhldiha,"he/she is interpreting it, he/she is translating it",anehldiha,,,,198,198.1,,ih-ohd,False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,192,he/she is interpreting it,198,anelht,anhelht,192,he/she is interpreting it,198,FullEventful,ih-ohd,False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,anelht,anhelht,,,anhelhtihaa,FullEventful,YW5oZWxodHxhbmVsaHQ,a->anhelht-ih-a,,,,,,,,,,,,,,,,,,,,,,,,,,,YW5oZWxodHxhbmVsaHQ,ahnehldi'a,She is translating;She is interpreting,2064,Third Person Singular,Present Tense,a¹hnehl³di.²ha,84,3s|3s|present,_translateInterpret.PNG,,,,,,,,,ahnehltanvi,"he's interpreting, translating it",,ahnehldiha,a¹hnehl³di.²ha,,397,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏁᏟᏗᎭ
f696f6f50dfe019f,,,interpretation; translation,singular,199,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,ahnehltanv’i,a-ne-tli-ta-nv-i,ᎠᏁᏟᏔᏅᎢ,ahnẹ́hltạnv̋’i,a:hnéhltanv̋:’i,"interpretation, translation",anehltanv’i,Word_CNLD_Translation_0199.1.m4a,,,199,199.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahnehldiha,"interpretation, translation",,ahnehltanvi,a²hnehl³tanv?i,,398,di²hnehl³ta.²nv⁴?i,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏁᏟᏔᏅᎢ
d55d64c437be867c,,,frolick,3rd person singular,200,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),ahnejosga,a-ne-tso-s-ga,ᎠᏁᏦᏍᎦ,àhnejọ́sga,à:hne:jósga,he/she is frolicking,"anejosga, ahnetsosga, anetsosga",,,,200,200.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,he's frolicking,,ahnejosga,a¹hne²jo.³sga,,399,,intransitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏁᏦᏍᎦ
5de07469cc66315c,,YW5oZWhza3xhbmVoc2s,build; house,3rd person singular,201,verb (v.t.),ᏛᎪᏏᏏᏍᎬᎢ (v.t.),ahnesgeha,a-ne-s-ge-ha,ᎠᏁᏍᎨᎭ,àhnésgẹha,à:hné:sgeha,he/she is building a house,anesgeha,,,,201,201.1,,eh-eh,False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,195,he/she is building a house,201,anehsk,anhehsk,195,he/she is building a house,201,FullEventful,eh-eh,False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,anehsk,anhehsk,,,anhehskehaa,FullEventful,YW5oZWhza3xhbmVoc2s,a->anhehsk-eh-a,,,,,,,,,,,,,,,,,,,,,,,,,,,YW5oZWhza3xhbmVoc2s,ahnesgeha,She is building it (a house),7389,Third Person Singular,Present Tense,a¹hne³sge.²ha,294,3s|3s|present,anesge_A.PNG,,,,,,,,,dihnesgesgi,he's building a house,,ahnesgeha,a¹hne³sge.²ha,,400,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏁᏍᎨᎭ
bd6fd069cf2db1da,,YW5oaXxhbmktbGVhdmU,leave; start,3rd person singular,202,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),ahnigi’a,a-ni-gi-a,ᎠᏂᎩᎠ,àhnịgị́’a,à:hnigí’a,he/she is leaving; it’s starting,anigi’a,,,,202,202.1,,rev-gi,False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,196,he/she is leaving,202,ani,anhi,196,he/she is leaving,202,FullEventful,rev-gi,False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,ani,anhi,,,anhiki'aa,FullEventful,YW5oaXxhbmktbGVhdmU,a->anhi-ki'-a,,,,,,,,,,,,,,,,,,,,,,,,,,,YW5oaXxhbmktbGVhdmU,anigi'a,She is leaving;She is starting,864,Third Person Singular,Present Tense,a¹hni.²gi.³?a,35,3s|3s|present,_leaveItIsStarting.PNG,,,,,,,,,ahnigisdiha,1. he's leaving  2. it's starting,,ahnigia,a¹hni.²gi.³?a,,401,,intransitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏂᎩᎠ
22e988f7460fcf9f,,YW5oaWtpaHN0fGFuaWtpaHN0,start,3rd person singular,203,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),ahnigisdiha,a-ni-gi-s-di-ha,ᎠᏂᎩᏍᏗᎭ,àhnịgîsdịha,à:hnigî:sdiha,he/she is starting it,anigisdiha,,,,203,203.1,,ih-ohd,False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,197,he/she is starting it,203,anikihst,anhikihst,197,he/she is starting it,203,FullEventful,ih-ohd,False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,anikihst,anhikihst,,,anhikihstihaa,FullEventful,YW5oaWtpaHN0fGFuaWtpaHN0,a->anhikihst-ih-a,,,,,,,,,,,,,,,,,,,,,,,,,,,YW5oaWtpaHN0fGFuaWtpaHN0,ahnigisdiha,She is starting it,6036,Third Person Singular,Present Tense,a¹hni.²gi³²sdi.²ha,241,3s|3s|present,_startIt.PNG,,,,,,,,,ahnigia,he's starting it,,ahnigisdiha,a¹hni.²gi³²sdi.²ha,,402,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏂᎩᏍᏗᎭ
4ad8240bd0bfed12,,YW5ob2xofGFub2xo,carry on shoulder; shoulder; carry,3rd person singular,204,verb (v.t.),ᏛᎪᏏᏏᏍᎬᎢ (v.t.),ahnohlinega,a-no-tli-ne-ga,ᎠᏃᏟᏁᎦ,àhnọhlǐnêga,à:hnohlǐ:nê:ga,"he/she is carrying it on his/her shoulder, refers to a long object",anohlinega,,,,204,204.1,,eg-vs,False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,198,he/she is carrying it on his/her shoulder (refers to a long object),204,anolh,anholh,198,he/she is carrying it on his/her shoulder (refers to a long object),204,FullEventful,eg-vs,False,False,False,False,False,none,False,False,a,vowel_a,False,False,False,False,anolh,anholh,in,in,anholhinekaa,FullEventful,YW5ob2xofGFub2xo,a->anholh-in-ek-a,,,,,,,,,,,,,,,,,,,,,,,,,,,YW5ob2xofGFub2xo,,,,,,,,,,,,,,,,,,,he's carrying a long object on his shoulder,,ahnohlinega,a¹hno.²hli²³ne³²ga,,403,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏃᏟᏁᎦ
696ea2a9973ae7d8,,,mouth,singular,205,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,aholi,a-ho-li,ᎠᎰᎵ,ạhőli,ahő:li,his/her mouth,,Word_0205.1.m4a,,,205,205.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,his mouth,,aholi,a.²ho⁴li,,404,,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᎰᎵ
ce724b1392e15629,,aHV8J3U,put in liquid; liquid,3rd person singular,206,verb (v.t.),ᏛᎪᏏᏏᏍᎬᎢ (v.t.),ahudi’a,a-hu-di-a,ᎠᎱᏗᎠ,àhudị́’a,à:hu:dí’a,"he/she is putting it in liquid, refers to a long object",,,,,206,206.1,,i-a-i,False,False,False,False,False,none,False,False,a,con,False,False,False,False,200,he/she is putting it in liquid (refers to a long object),206,'u,hu,200,he/she is putting it in liquid (refers to a long object),206,FullEventful,i-a-i,False,False,False,False,False,none,False,False,a,con,False,False,False,False,'u,hu,long[no-a],long[no-a],ahuti'aa,FullEventful,aHV8J3U,a-hu-t-i'-a,,,,,,,,,,,,,,,,,,,,,,,,,,,aHV8J3U,,,,,,,,,,,,,,,,,,guhvsga,he's putting a long object in liquid,,ahudia,a¹hu²di.³?a,,405,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᎱᏗᎠ
08b461b50b9b253f,,,lamp chimney; stove pipe,singular,207,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,ahujawoladvdi,a-hu-tsa-wo-la-dv-di,ᎠᎱᏣᏬᎳᏛᏗ,ạhùjạwǒlạ́dv̋di,ahù:jawǒ:ládv̋:di,"stove pipe, lamp chimney",ahutsawoladvdi,,,,207,207.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahujawoladvi,"stove pipe, lamp chimney",,ahujawoladvdi,a.²hu¹ja.²wo²³la.³dv⁴di,,406,di²hu¹ja.²wo²³la.³dv⁴di,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᎱᏣᏬᎳᏛᏗ
c582ec578f8125b4,,,chimney,singular,208,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,ahujawoladvdi,a-hu-tsa-wo-la-dv-di,ᎠᎱᏣᏬᎳᏛᏗ,àhújạwǒlạ́dv̋di,à:hú:jawǒ:ládv̋:di,chimney,ahutsawoladvdi,0208.1.m4a,,,208,208.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahujawoladvdi,chimney,,ahujawoladvi,a¹hu³ja.²wo²³la.³dv⁴i,,407,da¹hu³ja.²wo²³la.³dv⁴?i,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᎱᏣᏬᎳᏛᎢ
c7ffaf2937a33497,,,drum,singular,209,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,ahuli,a-hu-li,ᎠᎱᎵ,ạhuli,ahu:li,drum,,Word_CNLD_Drum_0209.1.m4a,,,209,209.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drum,,ahuli,a.²hu²li,,408,di²hu²li,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᎱᎵ
70db624e8f054bab,,aHVsfCd1bA,hit on mouth; mouth,3rd person singular,210,verb (v.t.),ᏛᎪᏏᏏᏍᎬᎢ (v.t.),ahulvniha,a-hu-lv-ni-ha,ᎠᎱᎸᏂᎭ,àhulv́nịha,à:hu:lv́:niha,he/she is hitting him/her on the mouth,,,,,210,210.1,True,ih-il,False,False,False,False,False,none,False,False,a,con,True,False,False,False,204,he/she is hitting him/her on the mouth,210,'ul,hul,204,he/she is hitting him/her on the mouth,210,FullEventful,ih-il,False,False,False,False,False,none,False,False,a,con,True,False,False,False,'ul,hul,hitting[il],hitting[il],ahulvnihaa,FullEventful,aHVsfCd1bA,a-hul-vn-ih-a,,,,,,,,,,,,,,,,,,,,,,,,,,,aHVsfCd1bA,,,,,,,,,,,,,,,,,,,he's hitting him on the mouth,,ahulvniha,a¹hu²lv³ni.²ha,,409,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᎱᎸᏂᎭ
47755ae435a77937,,aHwn,move,3rd person singular,211,verb (v.t.),ᏛᎪᏏᏏᏍᎬᎢ (v.t.),ahv’a,a-hv-a,ᎠᎲᎠ,àhv́’a,à:hv́:’a,he/she is moving it from one place to another,,,,,211,211.1,,v-vhs,False,False,False,False,False,none,False,False,a,con,False,False,False,False,205,he/she is moving it from one place to another,211,',h,205,he/she is moving it from one place to another,211,FullEventful,v-vhs,False,False,False,False,False,none,False,False,a,con,False,False,False,False,',h,,,ahv'aa,FullEventful,aHwn,a-h-v'-a,,,,,,,,,,,,,,,,,,,,,,,,,,,aHwn,ahv'a,She is moving something %(solid)%,9213,Third Person Singular,Present Tense,a¹hv³?a,408,3s|3s|present,_move_neutral.PNG,,,,,,,,,"adisiyva, gakahva, ganiyva",he's moving it from one place to another,,ahva,a¹hv³?a,,410,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᎲᎠ
8629bceb32caf6c7,,fC1zb2xpZA,set down,3rd person singular,212,verb (v.t.),ᏛᎪᏏᏏᏍᎬᎢ (v.t.),ahvsga,a-hv-s-ga,ᎠᎲᏍᎦ,àhṿ́sga,à:hv́sga,he/she is setting it down,,,,,212,212.1,,hvsg-hn,False,False,False,False,False,none,False,False,a,con,False,False,False,False,206,he/she is setting it down,212,,,206,he/she is setting it down,212,FullEventful,hvsg-hn,False,False,False,False,False,none,False,False,a,con,False,False,False,False,,,,,ahvhskaa,FullEventful,fC1zb2xpZA,a--hvhsk-a,,,,,,,,,,,,,,,,,,,,,,,,,,,fC1zb2xpZA,ahvsga,She is setting it down %(solid)%,9313,Third Person Singular,Present Tense,a¹hv.³sga,413,3s|3s|present,_setDown_neutral.PNG,,,,,,,,,"adia, ganehvsga, ganvysga",he's setting it down,,ahvsga,a¹hv.³sga,,411,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᎲᏍᎦ
808398a6d156cd37,,d2hhaHRofHdhaHRo,find,3rd person singular,213,verb (v.t.),ᏛᎪᏏᏏᏍᎬᎢ (v.t.),ahwahtiha,a-wa-di-ha,ᎠᏩᏗᎭ,àhwạhtị́ha,à:hwahtíha,"he/she is finding him/her, he/she is finding it",awahtiha,,,,213,213.1,True,ih-vh[inf2],False,False,False,False,False,none,False,False,a,con,True,False,False,False,207,he/she is finding him/her,213,wahth,whahth,207,he/she is finding him/her,213,FullEventful,ih-vh[inf2],False,False,False,False,False,none,False,False,a,con,True,False,False,False,wahth,whahth,,,awhahthihaa,FullEventful,d2hhaHRofHdhaHRo,a-whahth-ih-a,,,,,,,,,,,,,,,,,,,,,,,,,,,d2hhaHRofHdhaHRo,ahwahtiha,She is finding something %(solid)%,7721,Third Person Singular,Present Tense,a¹hwah²ti.³ha,331,3s|3s|present,_find_neutral.PNG,,,,,,,,,"ayvhwahtiha, ganawhtiha, ganehwahtiha","he's finding him, it",,ahwahtiha,a¹hwah²ti.³ha,,412,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏩᏘᎭ
60411c9c40c599cf,,d2hhaHRodmh8d2FodGh2aA,visit,3rd person singular,214,verb (v.t.),ᏛᎪᏏᏏᏍᎬᎢ (v.t.),ahwahtvhidoha,a-wa-dv-hi-do-ha,ᎠᏩᏛᎯᏙᎭ,àhwạhtvhǐdôha,à:hwahtv:hǐ:dô:ha,he/she is visiting him/her,"ahwahdvhidoha, awahtvhidoha, ahwahdvhidoha",,,,214,214.1,True,oh-ol-a,False,False,False,False,False,none,False,False,a,con,True,False,False,False,208,he/she is visiting him/her,214,wahthvh,whahthvh,208,he/she is visiting him/her,214,FullEventful,oh-ol-a,False,False,False,False,False,none,False,False,a,con,True,False,False,False,wahthvh,whahthvh,be-at,be-at,awhahthvhitohaa,FullEventful,d2hhaHRodmh8d2FodGh2aA,a-whahthvh-it-oh-a,,,,,,,,,,,,,,,,,,,,,,,,,,,d2hhaHRodmh8d2FodGh2aA,ahwahtvhidoha,She is visiting (her),2139,Third Person Singular,Present Tense,a¹hwah²tv²hi²³do³²ha,87,3s|3a|present,_visitHimHer.PNG,,,,,,,,,"adahwahtvhidoha, ahwahtiha",he's visiting him,,ahwahtvhidoha,a¹hwah²tv²hi²³do³²ha,,413,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏩᏛᎯᏙᎭ
c588c5bb6e18eed9,,,take somewhere; take,3rd person singular,215,verb (v.t.),ᏛᎪᏏᏏᏍᎬᎢ (v.t.),ahwidiha,a-wi-di-ha,ᎠᏫᏗᎭ,àhwidị́ha,à:hwi:díha,he/she is taking it somewhere,awidiha,,,,215,215.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahwidiha,She is taking it along %(solid)%,8312,Third Person Singular,Present Tense,a¹hwi²di³ha,361,3s|3s|present,_takeAlong_neutral.PNG,,,,,,,,,"ayvhwidiha, ganehwidiha, ganawidiha",he's taking it somewhere,,ahwidiha,a¹hwi²di³ha,,414,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏫᏗᎭ
94b24aba5b61a9ee,,d2hpfHdp,plant,3rd person singular,216,verb (v.t.),ᏛᎪᏏᏏᏍᎬᎢ (v.t.),ahwisga,a-wi-s-ga,ᎠᏫᏍᎦ,àhwịsga,à:hwisga,he/she is planting it,awisga,,,,216,216.1,,sg-s-hst,False,False,False,False,False,none,False,False,a,con,False,False,False,False,210,he/she is planting it,216,wi,whi,210,he/she is planting it,216,FullEventful,sg-s-hst,False,False,False,False,False,none,False,False,a,con,False,False,False,False,wi,whi,,,awhihskaa,FullEventful,d2hpfHdp,a-whi-hsk-a,,,,,,,,,,,,,,,,,,,,,,,,,,,d2hpfHdp,ahwisga,She is planting it,5716,Third Person Singular,Present Tense,a¹hwi.²sga,228,3s|3s|present,hwih_A.PNG,,,,,,,,,,he's planting it,,ahwisga,a¹hwi.²sga,,415,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏫᏍᎦ
e742b6f3f3f5b518,,,necktie,singular,217,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,ahyadlvdi,a-ya-tlv-di,ᎠᏯᏢᏗ,ahyạdlv̋di,a:hyadlv̋:di,necktie,ayadlvdi,,,,217,217.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gahyadlvi,necktie,,ahyadlvdi,a²hya.²dlv⁴di,,416,di²hya.²dlv⁴di,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏯᏢᏗ
dc5d12028db05ec1,,,peel,3rd person singular,218,verb (v.t.),ᏛᎪᏏᏏᏍᎬᎢ (v.t.),ahyahketsga,a-ya-ge-di-s-ga,ᎠᏯᎨᏗᏍᎦ,àhyạhkětsga,à:hyahkě:tsga,he/she is peeling it,"ahyahgetsga, ayahketsga, ayahgetsga",,,,218,218.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,he's peeling it,,ahyahketsga,a¹hyah²ke²³tsga,,417,,transitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏯᎨᏗᏍᎦ
f13e7fa98344e139,,,necklace,singular,219,noun,ᎪᎱᏍᏗ ᏴᎧᏃᎮᎭ,ahyahldi,a-ya-tli-di,ᎠᏯᏟᏗ,áhyạhldi,á:hyahldi,necklace,ayahldi,Word_0219.1.m4a,,,219,219.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,necklace,,ahyahldi,a³hyahl²di,,418,di³hyahl²di,noun,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏯᏟᏗ
f629a56b982d2215,,,frosty,3rd person singular,220,verb (v.i.),ᏛᎪᏏᏏᏍᎬᎢ (v.i.),ahyahtvhvsga,a-ya-dv-hv-s-ga,ᎠᏯᏛᎲᏍᎦ,àhyạhtv̌hṿ́sga,à:hyahtv̌:hv́sga,"it’s becoming frosty, refers to the ground","ahyahdvhvsga, ayahtvhvsga, ayahdvhvsga",,,,220,220.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahyahtvhvsga,It's frosting,7555,Third Person Singular,Present Tense,a¹hyah²tv²³hv.³sga,317,3s|3s|present,_frosting.PNG,,,,,,,,,,it's (the ground) becoming frosty,,ahyahtvhvsga,a¹hyah²tv²³hv.³sga,,419,,intransitive verb,ced,Dr Durbin Feeling Cherokee English Dictionary 1975,ᎠᏯᏛᎲᏍᎦ
